,Name,Longitude,Latitude,Elevation
720288,Bischofswiesen_Winkl,12.9415,47.6872,690.0
720996,Bissingen_Klaranlage_,10.6283,48.7092,425.0
721428,Bitz,9.1007,48.2435,854.0
721848,Blaubeuren_Wennenden,9.7443,48.4369,705.0
722652,Blaustein_Bermaringen,9.8361,48.4618,635.0
723048,Blindheim,10.6218,48.6326,420.0
723492,Blumberg,8.5362,47.8422,707.0
723972,Bobing,10.9865,47.753,744.0
724416,Bobingen,10.8215,48.2638,514.0
724968,Boblingen,8.9732,48.6759,445.0
725304,Bockhorn_Oberbayern_Grunbach,12.0032,48.3286,453.0
725844,Bodenkirchen_Aich,12.4054,48.4241,464.0
727020,Bodman_Ludwigshafen,9.0457,47.7949,415.0
727416,Bodnegg_Billen,9.6833,47.7167,640.0
727836,Bogen_Pfelling,12.7451,48.8848,345.0
728376,Bohming,11.3667,48.9451,379.0
728568,Boll_Bad,9.6233,48.6397,423.0
729120,Bondorf,8.8329,48.5251,456.0
729504,Bonndorf_Schwarzwald_Martinstr_,8.3333,47.8167,850.0
729828,Boos,10.1977,48.0791,569.0
730596,Bopfingen_Baldern,10.3121,48.9015,530.0
731064,Bopfingen_Flochberg,10.3644,48.8474,498.0
731820,Bottingen,8.8032,48.1063,928.0
732492,Brannenburg_Degerndorf,12.1091,47.7241,481.0
733200,Breisach,7.5845,48.0222,194.0
733620,Breitenbrunn_Furbuch,10.3649,48.1266,610.0
734004,Breitingen,9.9905,48.5168,536.0
734424,Breitnau,8.0761,47.9385,1001.0
734976,Bruckberg_Niederbayern_Porndorf,11.9872,48.5639,500.0
735516,Brunnsteinhaus,12.0982,47.6446,1345.0
736164,Buchau_Bad,9.6167,48.0575,585.0
736584,Buchenbach,7.9983,47.9625,445.0
737004,Buchenberg,10.2405,47.6983,900.0
737844,Buchenberg_Kreuzthal,10.1311,47.7083,845.0
738552,Buchlberg_Kammerwetzdorf,13.5461,48.6582,460.0
738864,Buchlberg_Tannod,13.5078,48.6549,460.0
739668,Buchloe,10.7409,48.0374,626.0
740604,Buhlertal,8.1744,48.6957,190.0
741144,Buhlertal_Obertal,8.1799,48.6743,478.0
741492,Burchau,7.8274,47.7694,710.0
742080,Burgau,10.4013,48.4307,480.0
742632,Burgkirchen_Gendorf,12.7256,48.1785,425.0
742980,Burgkirchen_Schonberg,12.7243,48.1527,450.0
743532,Burladingen,9.1157,48.2929,780.0
743964,Chieming,12.5404,47.8843,551.2
744084,Chieming_Chiemsee,12.5396,47.8899,525.0
744816,Chiemsee_Herrenchiemsee,12.3949,47.8677,536.0
745368,Dachau,11.4403,48.2466,482.0
745812,Dachsberg_Wolpadingen,8.1057,47.7003,880.0
746364,Dasing_Klaranlage_,11.0594,48.395,460.0
746808,Deckenpfronn,8.8262,48.6515,560.0
747216,Deggendorf,12.9498,48.8354,313.0
747816,Deggenhausertal_Azenweiler,9.4108,47.8007,708.0
748248,Deisenhofen_Kreis_Munchen,11.5777,48.0368,585.0
748644,Denkendorf,11.45,48.9167,518.0
749064,Denklingen_Dienhausen,10.8315,47.8874,722.0
749664,Denzlingen,7.8649,48.0633,223.0
750024,Diedorf_Schwaben_Biburg,10.7604,48.3737,498.0
750576,Diessen_Ammersee_Riederau,11.097,47.9805,540.0
751020,Dietersburg,12.9258,48.4996,398.0
751560,Dillingen_Donau,10.4985,48.5701,420.0
752340,Dillingen_Donau_Fristingen,10.5599,48.5562,419.0
752892,Dinkelscherben,10.5915,48.3473,460.0
753336,Dischingen_Egauwasserwerk_,10.3635,48.6818,460.0
753636,Dischingen_Eglingen,10.4405,48.7134,550.0
754056,Ditzenbach_Bad,9.7064,48.5859,518.0
754536,Ditzingen_Heimerdingen,8.9632,48.8601,294.0
754956,Dobel,8.4921,48.7968,696.0
755112,Donaueschingen,8.5046,47.9422,677.0
755940,Donauworth,10.7745,48.7329,452.0
756792,Dorfen_Klaranlage_,12.1616,48.2746,430.0
757236,Dornstetten,8.4959,48.4757,680.0
757776,Dornstetten_Aach,8.4809,48.4718,600.0
758196,Durach_Bodelsberg,10.4119,47.6844,896.0
758796,Durbach_Ebersweier,7.9943,48.5017,196.0
759348,Durrheim_Bad,8.5343,48.0135,692.0
759468,Eberfing,11.1991,47.7958,611.0
759912,Ebersbach_Fils,9.5328,48.7201,300.0
760224,Ebersberg_Halbing,11.9872,48.1002,592.0
760920,Efringen_Kirchen_Kleinkems,7.5234,47.6894,235.0
761328,Egenhofen,11.1651,48.2813,503.0
761460,Eggenfelden,12.7287,48.3956,410.0
761976,Eggenthal_Grub,10.5024,47.9209,756.0
762684,Egglham,13.0473,48.5318,375.0
763128,Eging_am_See_Burgstall,13.2512,48.6846,400.0
763548,Egling_Isar_Attenham,11.559,47.932,709.0
764100,Ehingen_Donau,9.7247,48.273,496.0
764772,Ehingen_Donau_Frankenhofen,9.6028,48.3326,745.0
765252,Ehingen_Kirchen,9.6355,48.2754,594.0
765804,Ehingen_a_Ries_Schaffhauser_Hof_,10.575,48.9662,433.0
765828,Ehningen,8.9121,48.6593,487.0
765864,Eiberg,12.882,48.3416,470.0
766128,Eichendorf,12.8531,48.636,350.0
766512,Eichstatt_Landershofen,11.2349,48.8777,384.0
767688,Eichstetten,7.7378,48.0919,215.0
768240,Eimeldingen,7.5959,47.6288,264.0
768648,Eisenbach,8.2693,47.9634,976.0
769476,Eitting,11.8839,48.3583,449.0
769812,Ellgau,10.8781,48.5968,426.0
770256,Ellwangen_Rindelbach,10.1312,48.9895,460.0
771216,Elzach_Fisnacht,8.1089,48.2012,440.0
771672,Elzach_Oberprechtal,8.1435,48.2147,480.0
772068,Emmendingen_Mundingen,7.8351,48.1378,201.0
772668,Emmingen_Liptingen,8.8584,47.9317,743.0
773220,Endorf_Bad,12.2977,47.9044,525.0
773772,Engen_Hegau,8.7673,47.8516,540.0
774048,Engen_Stetten,8.7176,47.8741,738.0
774468,Eningen,9.3028,48.4734,705.0
774588,Epfendorf_Butschhof,8.6333,48.25,530.0
774660,Eppishausen_Haselbach,10.5107,48.1994,529.0
775212,Erbach_Ringingen,9.8133,48.3457,580.0
775668,Erdweg,11.2982,48.3324,477.0
776220,Eresing_Sankt_Ottilien_,11.0437,48.0941,590.0
777072,Ergolding_Pfarrkofen,12.0971,48.5993,455.0
777396,Ergoldsbach_Klaham,12.1766,48.6662,450.0
778536,Ering,13.1398,48.3008,340.0
779064,Eriskirch_Mariabrunn,9.5392,47.6358,408.0
779460,Erstetten,9.8333,48.3333,588.0
779484,Eschbach,7.6611,47.8858,234.0
780012,Eschbronn_Mariazell,8.4672,48.1868,714.0
780564,Eschenlohe,11.1879,47.601,636.0
781344,Essenbach,12.215,48.6115,390.0
781884,Esslingen_Neckar,9.3251,48.7447,310.0
782436,Ettal,11.1009,47.5647,871.0
783720,Ettal_Graswang,11.0264,47.5728,867.0
784008,Ettenheim_Ettenheimmunster,7.8768,48.2436,215.0
784128,Ettlingen_Ettlingenweier,8.3824,48.9246,118.0
784548,Eurasburg_Freienried,11.1326,48.3299,525.0
785100,Eurasburg_Oberbayern_Quarzbichl,11.4036,47.7947,610.0
785340,Fahrenzhausen,11.5636,48.363,458.0
785892,Falkenberg_Kr_Rottal_Inn,12.7241,48.4832,472.0
786588,Feilnbach_Bad,12.0186,47.7688,530.0
787188,Feldberg_Schwarzwald,8.0038,47.8749,1489.6
788136,Feldkirchen_Westerham_Lenzmuhle,11.9004,47.9411,517.0
788868,Feldkirchen_Westerham_Vagen,11.8705,47.8744,529.0
789240,Fellbach,9.2721,48.8122,280.0
789972,Finningen_Brunnenmuhle_,10.4895,48.6414,434.0
790512,Finsing_Kraftwerk_,11.7989,48.2213,498.0
790956,Fischbachau_Birkenstein,11.9644,47.7147,853.0
791556,Fischbachau_Schreiern,11.9169,47.7613,771.0
792156,Fischen,10.2696,47.4608,757.0
792588,Fischhausen_bei_Schliersee,11.8833,47.7,780.0
793452,Flintsbach_Inn_Asten,12.1168,47.7001,1101.0
794160,Fluorn_Winzeln,8.4904,48.299,660.0
794580,Forbach_Herrenwies,8.2683,48.6579,750.0
795000,Forstinning,11.9062,48.1723,508.0
795708,Frasdorf,12.2813,47.7997,605.0
796584,Frauenau,13.3109,48.9907,663.0
796920,Frauenneuharting_Lohen,12.0506,48.0524,505.0
797472,Freiamt_Keppenbach,7.9194,48.1447,275.0
798276,Freiamt_Ottoschwanden,7.9336,48.2018,481.0
798924,Freiburg,7.8344,48.0233,236.3
799776,Freiburg_im_Breisgau_Ebnet,7.9058,47.9849,319.0
800220,Freiburg_im_Breisgau_Haslach,7.8244,47.9947,255.0
800304,Freiburg_im_Breisgau_Herdern,7.8588,48.013,255.0
800916,Freiburg_im_Breisgau_Mooswald,7.8208,48.0147,244.0
801276,Freiburg_im_Breisgau_Sankt_Georgen,7.8147,47.981,253.0
801792,Freiburg_im_Breisgau_Schlierberg,7.8338,47.9735,285.0
802092,Freilassing,12.988,47.8454,411.0
802800,Fremdingen,10.4615,48.9745,465.0
803352,Freudenstadt,8.4091,48.4537,796.5
804204,Freudenstadt_Igelsberg,8.4358,48.5418,757.0
804828,Freudenstadt_Kniebis,8.3026,48.4652,863.0
805632,Freudenstadt_Kurgarten,8.4141,48.4607,736.0
805692,Freyung_Kreuzberg,13.5502,48.8393,803.0
806256,Frickenhofen,9.7833,48.9167,560.0
806448,Fridingen,8.9207,48.0202,634.0
807036,Fridolfing,12.8228,48.0077,384.0
807384,Friedrichshafen,9.4795,47.6454,394.0
807852,Fronreute_Blitzenreute,9.5833,47.8667,584.0
808224,Furstenzell,13.3531,48.5451,476.4
808548,Furstenzell_Hohenstadt_Bad,13.3184,48.4997,355.0
809016,Furtwangen,8.198,48.0613,870.0
809436,Fussen_Weissensee,10.6296,47.5774,790.0
810108,Fussing_Bad_Voglod,13.3673,48.3763,316.0
810744,Gablingen_Lutzelburg,10.7879,48.4621,515.0
811188,Gaggenau_Rotenfels_Bad,8.2917,48.8247,132.0
811740,Gaimersheim,11.3814,48.8023,384.0
812184,Gangkofen_Klaranlage_,12.5714,48.4327,434.0
812604,Garmisch_Partenkirchen,11.0623,47.4831,719.0
813612,Garmisch_Partenkirchen_Eckbauer,11.1333,47.4667,1236.0
814176,Garmisch_Partenkirchen_Kaltenbrunn,11.1751,47.4886,860.0
814908,Garmisch_Partenkirchen_Kreuzeckhaus_,11.0667,47.45,1652.0
815592,Geiselhoring,12.3908,48.8271,348.0
816132,Geiselhoring_Ponning,12.4732,48.8359,356.0
816540,Geisenfeld_Eichelberg,11.5845,48.6516,395.0
817080,Geisenhausen,12.2604,48.4798,467.0
817740,Geisingen,8.6473,47.9242,672.0
818256,Geislingen_an_der_Steige,9.8495,48.6279,443.0
818676,Gelbelsee,11.4289,48.9481,536.0
818796,Geretsried,11.4775,47.8433,608.0
819768,Gerstetten,10.0321,48.6226,653.0
820284,Gerstetten_Dettingen,10.1313,48.5995,562.0
821052,Gersthofen,10.8833,48.45,455.0
821808,Gessertshausen_Wollishausen,10.7062,48.3244,483.0
822180,Gilching,11.2781,48.1085,550.0
822588,Glottertal,7.9427,48.0474,326.0
822996,Goggingen,9.8869,48.8621,490.0
823548,Gomadingen,9.3906,48.3996,663.0
823932,Goppingen_Hohenstaufen,9.7158,48.7401,565.0
824556,Goppingen_Jebenhausen,9.6348,48.689,367.0
825108,Gorisried,10.5135,47.7033,820.0
825984,Gorwihl_Segeten,8.0227,47.6591,879.0
826752,Gottmadingen,8.7932,47.7344,438.0
827304,Grafenhausen_Hochschwarzwald,8.2477,47.7758,948.0
827856,Grafling,12.9763,48.896,445.0
828552,Grafling_Muhlen,12.9773,48.9487,586.0
829248,Grafrath_Unteralting,11.1651,48.118,555.0
829692,Grainau,11.0181,47.4709,760.0
830580,Grainau_Eibsee,10.994,47.4561,1008.0
831588,Grainet_Rehberg,13.6291,48.7893,628.0
831936,Grassau,12.486,47.7941,540.0
832752,Griesbach_Bad_im_Rottal_Kemading,13.2237,48.488,390.0
833232,Grobenzell,11.3655,48.1958,508.0
833676,Gronenbach_Thal,10.2552,47.8794,676.0
834276,Grossmehring_Theissing,11.5728,48.8126,408.0
834732,Gruibingen,9.6467,48.5912,564.0
835080,Gschwend_Kr_Ostalb,9.7364,48.9354,492.0
835764,Gundelfingen_Donau_Petersworth,10.3696,48.5307,432.0
836628,Gunzburg,10.2607,48.4878,444.0
837396,Gutach_im_Breisgau_Bleibach,8.008,48.1222,302.0
837816,Haag_Kreis_Muhldorf,12.1705,48.153,528.0
838776,Hagelstadt,12.217,48.896,364.0
839316,Haidmuhle_Bischofsreut,13.7271,48.8479,1015.0
840012,Haigerloch_Weildorf,8.7666,48.3705,524.0
840564,Haimhausen_Ottershausen,11.5318,48.3028,464.0
840960,Haiming,12.8823,48.2116,363.0
841392,Haiterbach,8.6526,48.5276,528.0
841788,Halblech_Trauchgau,10.8073,47.6463,780.0
842820,Hallbergmoos_Goldach,11.7394,48.3124,462.0
843264,Harburg,10.7062,48.7918,501.9
843816,Harthausen_Kreis_Zollernalb,9.1667,48.2,737.0
844080,Hartheim_am_Rhein,7.6182,47.936,200.0
844632,Haslach_im_Kinzigtal,8.0842,48.2766,220.0
845196,Hausham_Grub,11.8083,47.7705,770.0
845916,Hausstein,13.067,48.8629,648.0
846180,Hayingen,9.4745,48.2738,665.0
846600,Hechingen,8.9801,48.3751,522.0
847560,Heidenheim_Brenz,10.1307,48.6765,498.4
848568,Heidenheim_Hohentrudingen,10.7015,48.999,587.0
849120,Heiligenberg,9.3133,47.8208,740.0
849540,Heimenkirch,9.8908,47.631,639.0
849972,Heitersheim,7.6523,47.876,231.0
850380,Heldenstein_Weidenbach,12.3395,48.253,431.0
850920,Hengersberg,13.0545,48.7734,327.0
851364,Hengersberg_Unterfrohnstetten,13.0465,48.814,368.0
851904,Herbolzheim_Wagenstadt,7.7952,48.2052,197.0
852036,Herdwangen_Schonach,9.2239,47.8835,608.0
852516,Herrenberg,8.8541,48.5915,430.0
853008,Hettenshausen,11.5028,48.5112,435.0
853512,Heubach_Ostalb,9.9408,48.7964,450.0
854244,Hildrizhausen,8.9662,48.624,483.0
854640,Hilgertshausen_Tandern,11.3414,48.4312,503.0
855084,Hindelang_Hinterstein,10.3851,47.4862,834.0
856092,Hindelang_Oberdorf_Bad,10.3888,47.4994,850.0
856896,Hindelang_Oberes_Ostrachtal_,10.4391,47.455,930.0
857304,Hindelang_Oberjoch,10.4074,47.5144,1140.0
857640,Hindelang_Unterjoch_LfW_,10.4274,47.5561,1015.0
858216,Hintersee_DE_DWD,12.85,47.6,804.0
858684,Hitzhofen_Hofstetten,11.3333,48.8833,460.0
859092,Hochdorf_Unteressendorf,9.7833,48.0167,567.0
859488,Hohenbrunn,11.6817,48.0513,565.0
859932,Hohenfels_Kr_Konstanz_Kalkofen,9.1098,47.8744,635.0
860364,Hohenkammer,11.5244,48.4271,451.0
861192,Hohenpeissenberg,11.0108,47.8009,977.0
862620,Hohenstein_Bernloch,9.3356,48.3551,740.0
863388,Hohenthann,12.0888,48.6573,470.0
863928,Hollenbach_Bayern_Schonbach,11.052,48.4798,457.0
864480,Holzkirchen,11.6962,47.8823,685.0
864996,Holzkirchen_Oberbayern_Leithen,11.65,47.8333,755.0
865404,Horb,8.6829,48.4426,389.0
865656,Horb_Betra,8.6595,48.4095,540.0
866412,Horben,7.8591,47.9366,600.0
866868,Horgenzell_Happenweiler,9.45,47.7667,544.0
867276,Hornisgrinde,8.2034,48.6136,1119.0
867972,Hufingen_Furstenberg,8.5531,47.8904,797.0
868392,Huisheim,10.6948,48.8134,490.0
868716,Hunderdorf_Thananger,12.7151,48.9501,346.0
869160,Huttisheim,9.9396,48.2772,513.0
869580,Ichenhausen_Autenried,10.2527,48.3623,497.0
870024,Icking,11.4,47.95,565.0
870276,Ihringen,7.6322,48.0419,193.0
870696,Illertissen,10.1091,48.2258,512.0
871140,Immenstaad,9.3606,47.6641,404.0
871416,Immenstadt,10.223,47.5566,731.0
872796,Immenstadt_Reute,10.202,47.6078,960.0
873504,Immenstadt_Warterhaus_,10.206,47.546,935.0
874212,Ingenried_Oberbayern_Krottenhill,10.7645,47.8027,890.0
874812,Ingolstadt_Flussmeisterstelle_,11.4539,48.7662,360.0
875712,Inzell,12.7532,47.7614,690.0
876612,Irschenberg_Kasthub,11.8678,47.8177,715.0
877608,Isen_Westach,12.0382,48.2022,550.0
878148,Isny,10.0416,47.6894,712.0
878232,Isny_Bolsternang,10.1091,47.6724,769.0
878664,Jachenau,11.4333,47.6,765.0
879216,Jachenau_Niedernach,11.3936,47.5841,803.0
879900,Jedesheim,10.1167,48.2,518.0
880104,Jettenbach,12.3798,48.178,403.0
880524,Kaisersbach_Cronhutte,9.6872,48.9171,488.7
881076,Kaisheim_Neuhof,10.7876,48.7701,516.0
881820,Kaltenbronn,8.4333,48.7,858.0
882180,Kandel_Schwarzwald,8.0183,48.0638,1172.0
882516,Kandern_Sitzenkirch,7.6709,47.7358,416.0
882984,Karlshuld,11.2961,48.6765,374.0
883584,Karlsruhe_Hohenwettersbach,8.4815,48.9687,225.0
884004,Karlsruhe_Wolfartsweier,8.4471,48.9734,125.0
884484,Kaufbeuren,10.6007,47.8652,716.0
885144,Kaufering,10.8609,48.0916,585.0
885756,Kehl_Odelshofen,7.88,48.5576,141.0
886308,Kelheim_Kanalschleuse_,11.85,48.9244,350.0
886752,Kelheim_Thaldorf,11.8903,48.8777,383.0
887292,Keltern_Ellmendingen,8.5648,48.9101,178.0
887712,Kempten,10.3348,47.7233,705.2
888672,Kiefersfelden_Gach,12.1666,47.6187,518.0
889620,Kipfenberg,11.4003,48.9529,395.0
890064,Kirchberg_Niederbayern_Zell,13.1442,48.9023,683.0
890352,Kirchdorf_im_Wald,13.2695,48.9107,693.0
891636,Kirchheim_Teck,9.445,48.6398,331.0
892320,Kirchweidach,12.6429,48.0866,505.0
892764,Kisslegg,9.9096,47.7746,698.0
893304,Klettgau_Griessen,8.4108,47.6238,390.0
893724,Klippeneck,8.7549,48.1054,973.4
894600,Kochel,11.36,47.6627,600.0
895488,Kochel_Einsiedl_Kraftwerk_,11.3006,47.5699,805.0
896064,Kochel_Urfeld,11.3459,47.6177,802.0
896580,Kochel_Walchenseekraftwerk_,11.3368,47.6308,610.0
897348,Kohlgrub_Bad_A_,11.0473,47.6777,850.0
897948,Kohlgrub_Bad_Rosshof_,11.0804,47.6652,740.0
898356,Konigsbach_Stein,8.639,48.9654,230.0
898908,Konigsmoos_Ludwigsmoos,11.1843,48.6371,382.0
899352,Konigsmoos_Untermaxfeld,11.2173,48.6707,378.0
899652,Konstanz,9.1901,47.6774,442.5
900288,Kosching,11.4872,48.8302,416.0
900984,Kraftisried,10.4605,47.7674,831.0
901860,Kraiburg_am_Inn,12.4341,48.1833,423.0
902244,Krailling,11.405,48.0949,553.0
902796,Krauchenwies,9.2456,48.0135,596.0
903480,Kressbronn,9.6,47.6,414.0
903492,Kreuth_A_,11.75,47.6333,795.0
904632,Kreuth_Glashutte,11.6462,47.6105,897.0
905400,Kronburg,10.1514,47.9084,670.0
906168,Kroning_Leisteneck,12.3737,48.5501,488.0
906708,Krozingen_Bad_Hausen,7.6578,47.9585,202.0
906720,Krumbach_Edenhausen,10.4163,48.251,520.0
907392,Krun,11.2808,47.5037,873.0
908172,Kumhausen,12.1513,48.5126,436.0
908616,Lahr,7.828,48.3647,155.0
909408,Lalling,13.1065,48.8359,353.0
909852,Landau_Isar,12.6923,48.6765,338.0
910692,Landsberg_Lech,10.8709,48.0349,602.0
910908,Landshut,12.1132,48.5357,393.0
911748,Landshut_Schonbrunn,12.1966,48.5579,385.0
912144,Langenaltheim_Buttelbronn,10.8976,48.8959,525.0
912636,Langenargen_Oberdorf,9.5772,47.6194,416.0
913188,Langenbach,11.8455,48.4348,431.0
913728,Langenenslingen_Ittenhausen,9.3327,48.1994,777.0
914280,Langenneufnach_Unterrothan,10.6237,48.271,577.0
914832,Langerringen_Schwabmuhlhausen,10.7731,48.1091,575.0
915228,Langquaid,12.0591,48.8268,392.0
915780,Lauben_Unterallgau_Frickenhausen,10.3157,48.0774,620.0
916548,Laufen_Obb_Lebenau_Haftanstalt_,12.8978,47.9522,430.0
917400,Lechbruck,10.7981,47.6927,730.0
918096,Legau,10.1288,47.8544,667.0
918540,Leiblfing,12.5121,48.7654,365.0
918900,Leinau,10.6124,47.9116,663.0
919092,Lenggries,11.5826,47.68,698.0
920100,Lenggries_Fall,11.5336,47.5685,773.0
921252,Lenggries_Rissbachwehr_,11.4428,47.5194,850.0
921852,Lenggries_Vorderriss,11.4353,47.5572,803.0
922452,Lenningen_Schopfloch,9.5275,48.5396,758.0
923184,Lenzkirch_Ruhbuhl,8.2308,47.8597,852.0
923328,Leonberg_Hofingen,9.0244,48.8155,370.0
923880,Leutenbach_Weiler_zum_Stein,9.3658,48.9062,257.0
924300,Leutkirch,10.0213,47.8244,655.0
925008,Liebenzell_Bad_LUBW_,8.7287,48.7726,352.0
925632,Liliental,7.677,48.0674,284.0
926052,Lindau_Bodensee_,9.6939,47.5594,405.0
926604,Lindenberg_Allgau,9.8878,47.598,760.0
926952,Locherberg,8.1667,48.4333,328.0
926964,Loffingen_Dittishausen,8.368,47.914,775.0
927696,Loiching,12.4143,48.6106,416.0
928332,Lonsee_Ettlenschiess,9.924,48.566,663.0
929112,Lorch_Kreis_Ostalb_Waldhausen,9.6402,48.7821,296.0
929664,Lossburg,8.4523,48.4142,662.0
930216,Lottstetten_Nack,8.5804,47.606,413.0
930312,Maierhofen,10.044,47.6437,745.0
931020,Mainburg,11.7772,48.6493,431.0
931476,Maisach_Gernlinden,11.2965,48.2166,509.0
931860,Maisach_Rottbach,11.2437,48.2502,512.0
932184,Mallersdorf_Pfaffenberg_Niederbayern,12.2177,48.7726,418.0
932976,Malsburg_Marzell_Friedrichsheim,7.7348,47.7819,852.0
933588,Malsch_Volkersbach,8.3963,48.8659,385.0
934008,Mamming_Schneiderberg,12.6232,48.6187,447.0
934704,Mariaposching,12.8167,48.8333,315.0
935052,Markdorf,9.3811,47.7313,515.0
935580,Markgroningen,9.0737,48.9048,281.0
936336,Marklkofen_Betriebsstelle_Vilstalsee_,12.5719,48.5587,400.0
936720,Markt_Wald,10.5805,48.1352,633.0
937164,Marktoberdorf,10.6166,47.781,730.0
938508,Marktoberdorf_Sulzschneid,10.6433,47.7196,790.0
939084,Marktschellenberg,13.0372,47.7046,501.0
940056,Marktschellenberg_Ettenberg,13.0237,47.6794,847.0
940656,Marxzell_Schielberg,8.4459,48.8478,398.0
941412,Mauth,13.588,48.8873,811.0
942012,Mauth_Finsterau,13.5747,48.9359,1011.0
942948,Meersburg,9.2753,47.6985,460.0
943380,Megesheim,10.6729,48.9293,438.0
943824,Mehring_Kr_Altotting_Niederholz,12.8098,48.1869,411.0
944760,Memmingen,10.1384,47.982,615.0
945468,Mengen_Ennetach,9.3185,48.0557,567.0
946020,Mengkofen_Hofdorf,12.4119,48.7085,403.0
946560,Mengkofen_Puchhausen,12.5,48.75,370.0
947004,Mering_Bauhof_,10.9768,48.2708,510.0
947856,Merklingen,9.7645,48.5121,685.0
948708,Mertingen,10.7957,48.6614,407.0
949260,Messkirch_Rohrdorf,9.0996,48.0183,644.0
949680,Messstetten_Appental,8.9433,48.1694,899.5
949704,Messstetten_Tieringen,8.8832,48.2019,852.0
950124,Metten,12.9189,48.8548,313.0
951108,Metzingen,9.2733,48.5376,355.0
951840,Mindelheim,10.4835,48.0649,590.0
952692,Mindelstetten,11.6205,48.8476,399.0
953232,Mittbach,12.0307,48.1644,621.0
953520,Mittelstetten,10.7667,48.2,541.0
953724,Mittenwald_Buckelwiesen,11.2653,47.4779,981.0
954672,Monheim,10.8667,48.85,495.0
954780,Monheim_Itzing,10.8262,48.8184,475.0
955128,Moorenweis_Grunertshofen,11.0881,48.1874,550.0
955680,Moosburg_Isar_Pfrombach,12.0043,48.4401,445.0
956580,Mottingen,10.5854,48.8107,416.0
957516,Muhlacker,8.8734,48.9721,244.0
957744,Muhlacker_Grossglattbach,8.8998,48.9121,312.0
957876,Muhlacker_Schulstr_,8.8357,48.9443,246.0
958488,Muhldorf,12.5024,48.2791,405.6
959280,Mullheim_DE_DWD,7.6387,47.8064,273.0
960156,Munchen_Bogenhausen,11.6,48.1441,521.0
960264,Munchen_Flughafen,11.8133,48.3477,445.5
960660,Munchen_Harlaching,11.5667,48.0833,556.0
960672,Munchen_Kirchtrudering,11.6715,48.1283,526.0
961632,Munchen_Nymphenburg,11.5011,48.166,515.0
962880,Munchen_Obermenzing,11.4486,48.1577,522.0
963324,Munchen_Perlach,11.6486,48.0919,542.0
963372,Munchen_Riem,11.7094,48.1369,529.0
964068,Munchen_Sankt_Bonifaz_,11.5636,48.1447,516.0
964440,Munchen_Stadt,11.5429,48.1631,515.2
965232,Munsingen_Apfelstetten,9.4837,48.3851,750.0
966180,Munsterhausen,10.4566,48.308,500.0
966624,Munstertal,7.8086,47.869,456.0
967176,Murnau,11.2238,47.6689,624.0
968724,Murrhardt,9.5708,48.9729,344.0
969432,Nagold,8.7184,48.5667,380.0
970152,Nandlstadt,11.8398,48.5235,475.0
970692,Nassenfels,11.2181,48.8016,401.0
971232,Nattheim_Fleinheim,10.2997,48.7071,530.0
971676,Neckartenzlingen,9.2322,48.5926,289.0
972060,Nehren,9.0704,48.4354,421.0
972480,Neidlingen,9.5667,48.5765,462.0
972960,Neresheim_Stetten,10.2794,48.7712,552.0
973476,Nersingen_Oberfahlheim,10.1473,48.4294,472.0
974028,Nesseltal_bei_Bayrischzell,12.0333,47.6333,899.0
974316,Nesselwang,10.5077,47.6347,880.0
975384,Neu_Ulm,9.9902,48.3796,471.0
975720,Neu_Ulm_Hausen,10.0624,48.3455,514.0
976428,Neubulach_Oberhaugstett,8.6801,48.6516,570.0
976788,Neuburg_Donau,11.204,48.7321,380.0
977232,Neuburg_Kammel_Langenhaslach,10.3773,48.3115,486.0
977640,Neuenburg,7.5617,47.8088,213.0
978060,Neufahrn,11.6703,48.3083,464.0
978612,Neuffen,9.3703,48.5648,394.0
979236,Neuhausen_ob_Eck,8.9101,47.976,793.0
979524,Neuhausen_ob_Eck_Unterschwandorf,8.9932,47.9519,663.0
979908,Neumarkt_Sankt_Veit_Klaranlage_,12.5215,48.3657,440.0
980352,Neureichenau_Duschlberg,13.7286,48.7901,880.0
981348,Neureichenau_Klafferstrass,13.8066,48.7307,668.0
982044,Neuried_Altenheim,7.8133,48.4616,148.0
982596,Neusass,10.8206,48.3812,525.0
983040,Neuschonau_Altschonau,13.4614,48.9084,730.0
983640,Neustadt_Donau_Hienheim,11.7697,48.8654,360.0
983916,Neuweiler_Kreis_Calw,8.5973,48.6579,641.0
984348,Niederstotzingen,10.243,48.5334,451.0
985176,Nordrach_Barhag,8.1155,48.4232,384.0
985452,Nordrach_Baumlisberg,8.0667,48.3833,285.0
985560,Nufringen,8.8962,48.6207,457.0
986004,Nurtingen,9.3261,48.6321,280.0
986508,Oberau,11.127,47.5588,674.0
987324,Oberbergkirchen_Schorging,12.3696,48.303,458.0
987864,Obere_Firstalm_Schlierseer_Berge,11.8544,47.6699,1369.0
988572,Oberhaching_Laufzorn,11.5524,48.013,604.0
988716,Oberharmersbach,8.1426,48.3862,372.0
989232,Oberhausen_Donau_Sinning,11.1068,48.6884,410.0
989676,Oberkirch,8.0833,48.5167,190.0
990012,Oberkochen,10.1199,48.7871,500.0
990312,Oberndorf_Neckar,8.5754,48.2851,516.0
990948,Oberndorf_Neckar_Aistaig,8.5735,48.3147,480.0
991464,Obernzell,13.6491,48.5559,360.0
992328,Oberpframmern,11.8061,48.0183,606.0
992976,Oberreichenbach,8.6561,48.7366,646.0
993528,Oberreute,9.9407,47.5538,903.0
